0.54	1.7867	3.79461	3.79461	5.49394	4.97523	5.49394	6.62138	8.14197	6.62138	10.3271	8.14197	10.3271	
0.545	1.78596	3.7951	3.7951	5.47696	4.94248	5.47696	6.60952	8.14074	6.60952	10.3435	8.14074	10.3435	
0.55	1.78523	3.79581	3.79581	5.45989	4.90871	5.45989	6.59781	8.13961	6.59781	10.3599	8.13961	10.3599	
0.555	1.78451	3.79679	3.79679	5.44274	4.87383	5.44274	6.58623	8.13859	6.58623	10.3765	8.13859	10.3765	
0.56	1.7838	3.7981	3.7981	5.42552	4.83772	5.42552	6.57478	8.13766	6.57478	10.3932	8.13766	10.3932	
0.565	1.78309	3.79981	3.79981	5.40825	4.80025	5.40825	6.56345	8.13683	6.56345	10.41	8.13683	10.41	
0.57	1.7824	3.80199	3.80199	5.39094	4.76126	5.39094	6.55224	8.1361	6.55224	10.4269	8.1361	10.4269	
0.575	1.78171	3.80475	3.80475	5.3736	4.72053	5.3736	6.54114	8.13545	6.54114	10.4439	8.13545	10.4439	
0.58	1.78103	3.80824	3.80824	5.35624	4.67776	5.35624	6.53015	8.1349	6.53015	10.4611	8.1349	10.4611	
0.585	1.78035	3.81266	3.81266	5.33887	4.63258	5.33887	6.51925	8.13444	6.51925	10.4783	8.13444	10.4783	
0.59	1.77969	3.81827	3.81827	5.3215	4.58443	5.3215	6.50845	8.13407	6.50845	10.4957	8.13407	10.4957	
0.595	1.77903	3.82548	3.82548	5.30413	4.5325	5.30413	6.49774	8.13378	6.49774	10.5131	8.13378	10.5131	
0.6	1.77838	3.83495	3.83495	5.28677	4.47548	5.28677	6.48712	8.13358	6.48712	10.5306	8.13358	10.5306	
0.605	1.77774	3.84785	3.84785	5.26943	4.41105	5.26943	6.47659	8.13346	6.47659	10.5483	8.13346	10.5483	
0.61	1.7771	3.86667	3.86667	5.25212	4.3342	5.25212	6.46613	8.13342	6.46613	10.566	8.13342	10.566	
0.615	1.77647	3.89937	3.89937	5.23484	4.229	5.23484	6.45576	8.13346	6.45576	10.5838	8.13346	10.5838	
0.62	1.77585	3.87254	4.05743	5.2176	4.05743	5.2176	6.44546	8.13358	6.44546	10.6017	8.13358	10.6017	
0.625	1.77524	3.80236	4.07206	5.20039	4.07206	5.20039	6.43523	8.13377	6.43523	10.6197	8.13377	10.6197	
0.63	1.77463	3.76369	4.07067	5.18323	4.07067	5.18323	6.42507	8.13404	6.42507	10.6378	8.13404	10.6378	
0.635	1.77403	3.73393	4.06454	5.16612	4.06454	5.16612	6.41499	8.13438	6.41499	10.656	8.13438	10.656	
0.64	1.77344	3.7085	4.05597	5.14905	4.05597	5.14905	6.40497	8.13479	6.40497	10.6743	8.13479	10.6743	
0.645	1.77285	3.6856	4.04587	5.13204	4.04587	5.13204	6.39501	8.13527	6.39501	10.6926	8.13527	10.6926	
0.65	1.77227	3.66431	4.03469	5.11508	4.03469	5.11508	6.38512	8.13582	6.38512	10.711	8.13582	10.711	
0.655	1.7717	3.64412	4.0227	5.09818	4.0227	5.09818	6.37528	8.13644	6.37528	10.7295	8.13644	10.7295	
0.66	1.77113	3.62469	4.01007	5.08134	4.01007	5.08134	6.36551	8.13713	6.36551	10.748	8.13713	10.748	
0.665	1.77058	3.60579	3.99692	5.06455	3.99692	5.06455	6.35579	8.13788	6.35579	10.7667	8.13788	10.7667	
