0.01	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.015	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.02	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.025	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.03	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.035	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.04	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.045	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.05	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.055	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.06	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.065	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.07	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.075	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.08	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.085	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.09	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.095	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.105	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.11	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.115	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.12	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.125	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.13	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.135	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.14	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.145	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.15	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.155	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.16	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.165	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.17	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.175	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.18	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.185	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.19	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.195	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.205	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.21	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.215	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.22	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.225	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.23	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.235	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.24	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.245	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.25	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.255	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.26	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.265	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.27	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.275	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.28	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.285	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.29	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.295	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.3	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.305	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.31	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.315	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.32	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.325	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.33	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.335	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.34	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.345	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.35	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.355	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.36	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.365	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.37	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.375	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.38	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.385	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.39	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.395	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.4	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.405	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.41	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.415	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.42	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.425	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.43	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.435	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.44	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.445	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.45	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.455	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.46	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.465	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.47	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.475	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.48	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.485	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.49	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.495	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.5	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.505	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.51	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.515	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.52	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.525	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.53	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.535	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.54	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.545	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.55	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.555	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.56	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.565	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.57	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
0.575	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
